RegionID,RegionName,SizeRank,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
395012,"Raleigh, NC",48,225282,225280.5,224500.3333,223629.6667,222675.6667,222452.3333,222407.3333,222343.6667,221839.6667,221145.6667,220239.3333,219460.3333,217970.3333,216905.3333,215725.6667,214912,213993.6667,213336.3333,212933.6667,212400.6667,212284.6667,212418.6667,212536.3333,212316.6667,212182.3333,211698.3333,211534.6667,211820,212275.6667,212137.6667,210926.3333,209887.3333,208754.3333,208123.6667,207431,206896.3333,206136,205057,203680.6667,201904,200389,199552.6667,199135.6667,198606.3333,198196.6667,197492.6667,196945.3333,196440,195941,195690.3333,195842,196874.6667,197464.3333,197447.6667,197178,197556,197806.6667,197974,197884.6667,198218.3333,198779.6667,199504.6667,200442,201490.6667,202921,204087.6667,205268,206376.6667,207613.6667,208690.6667,209547,209727.3333,210136.6667,210598.6667,211522,211798.6667,211972.6667,212288.6667,213051,213464.6667,213693.3333,214002.3333,215179.3333,216351.6667,217451.3333,217961.3333,218882.6667,219722.3333,220644.3333,221442.6667,222191.6667,223434.3333,224786.6667,226315,227048,227839.6667,228631,229984.6667,230179.6667,230588,231076,232786,234701.3333,236342,237647,238338,239408.6667,240813.3333,242673.6667,244286,246310.3333,247817.6667,249085.3333,249608,250020.3333,250452.6667,251291,252808.3333,254484.3333,255915,257062.3333,257856,258906.3333,259853,261614,262582.3333,263730.6667,265053,266632,267809.6667,268864,270200.3333,271977.6667,273694.3333,274869.6667,275435,275382.6667,275756.6667,276377.6667,276807.6667,277439,278496,279999
394388,"Birmingham, AL",49,144575,144189.5,143710.6667,143106,142795,142593.3333,142144,141194,140586.6667,139437.6667,138673.6667,137388.6667,136695.6667,135416.6667,134484.6667,133177,132614,131790,131287.3333,130623.6667,130397.6667,130598.6667,130948.3333,131359.6667,131383,131444.6667,130797,130671.3333,130286,130160,129332,128331.3333,127216.6667,126237.6667,125352.6667,124499.3333,124033,124101.3333,124265.3333,124047.6667,123334,122947.6667,123017.3333,123301.6667,123166,122648.3333,121328.6667,120360.6667,119620,119419,119271.3333,118913.3333,118865.6667,118541.3333,118428.6667,118277,118414,118722.3333,119411.3333,120037.6667,120529,120628.3333,120853,121155.6667,121333,121529.3333,121526.6667,121786.3333,121951.6667,122157.3333,122219,122344,122405,122563.3333,122533,122800.3333,123184.6667,123883,124186.3333,124367.6667,124313.3333,124759,125332.3333,125712.3333,125849.6667,125938,126316.6667,126666.6667,126864,126924.6667,127207.6667,127635,128233,128578,128546.6667,128587.6667,128804,129187.6667,129784,130385.6667,130742.6667,130898.3333,130731.6667,130868.3333,131024.3333,131672.6667,132786.3333,133619.6667,134179.6667,134292,134775.3333,135072.3333,135378,135512.6667,135928.3333,136587,137195.6667,137566,137638.3333,138302,138901,139681.6667,140061,140834.3333,141610.6667,142166,142857.6667,143511,144460,145030.3333,145661,146108.3333,146558.3333,147191.3333,147858.3333,148322.6667,148751.3333,149556.3333,150737.6667,151807,152363,152977.6667,153702.3333
395053,"Salt Lake City, UT",50,275366,274341,272555,269229.6667,266226,263486,261045.3333,258480.6667,257124,255788,254537.6667,252755.3333,251433,249632.3333,247141,244676.3333,242035.6667,240458,238691.3333,237107.6667,235195.3333,233591,232579,231934,231703.3333,231683.6667,231290.3333,230677.6667,230268.3333,229104.6667,227369.3333,224460,222848.6667,221711.3333,220380.6667,218244.6667,215239.6667,212891,211115.3333,209788.6667,208592,207370.6667,206545,206462.6667,205529,204509.3333,203437.6667,203488.3333,203766.3333,204549.3333,204879.3333,206143.6667,207986.6667,210013,211331.3333,212170.3333,213820.6667,215933.3333,218261.3333,220823,223081,225274.6667,227594.6667,231049,233582.3333,236647.3333,239487.6667,243016,245796,248155,249722.6667,250486.3333,250957.3333,251013,252061.3333,251519,251644.6667,251269,251304.6667,251539.6667,251538.6667,252449.6667,253681,254182.3333,255250.6667,256019,258162,260480.3333,262774.6667,264766,266522.3333,269041.3333,271588,274023.6667,275657.6667,277191.6667,278549.6667,279604,280431.6667,281621.6667,283623,285684.3333,288137.3333,289221.3333,290908.6667,292179.6667,295145.6667,298581,301539.3333,304126,306584.3333,309357,311545.6667,314129.6667,316458,319591.3333,321413,323449,324851,326726.6667,328147.6667,330819,334397,338219.3333,341361.3333,343244.3333,346153.3333,348352,350492,352183.3333,354194.3333,357122,361200.6667,364769.6667,367205.6667,367755.3333,367884,368567,369949.6667,372350.6667,374377.3333,375179.3333,375420
395031,"Rochester, NY",51,132891,132901.5,132675.3333,132337.3333,132157.6667,131850.6667,131598,131344.3333,131235.6667,131074,130697.6667,130313.6667,129876,129612,129534.3333,129481.6667,129100.3333,128805.6667,128673,129031.3333,129509,129905.3333,130058,129940,129971.6667,130156.3333,130462,130938,131309.3333,131616.6667,131648,130769,129908.3333,128924.3333,128606,128205.6667,128209,128265,128271.3333,127708.6667,126924.3333,126101.6667,125720.3333,125746,125899.6667,125971,125972.6667,126052.3333,125750.3333,125474.3333,125214.3333,125455.3333,125698,126113.3333,126510.3333,126806.6667,126964.3333,127069.3333,127194.6667,127184.3333,127174.6667,127275.3333,127462.6667,127739.3333,127936.3333,128300.6667,128483.6667,128748.3333,128821,128993,129117.3333,129345.6667,129435.3333,129549.3333,129728,129847.3333,130048.3333,130162,130376.3333,130443.3333,130468.6667,130603.6667,130966,131194,131173.6667,130979.3333,130963.6667,131247.6667,131532.3333,131934.6667,132339,132944.3333,133496.3333,133985,134146,134316.6667,134704.6667,135726.6667,137366.6667,138831,140496,140781.3333,140520,140231.6667,140462.6667,141535,142207.6667,143544.6667,144415.6667,144087,142788.3333,141892.3333,141987.6667,142876.3333,143325.6667,143099,142686.3333,142210,142439.3333,142566.3333,143058,143477.6667,143924,143716.3333,143193,142975.3333,143887.3333,145319.3333,146625,147442.3333,148135.3333,148896.6667,149774,150774,151543.6667,152263,152780.6667,153462,153786.3333,154368,154857,155387,155774.6667
394640,"Grand Rapids, MI",52,149138,148497,147788,146440.3333,145542.6667,145091.6667,144712.6667,144055,143250.3333,142754.6667,141927,141111.6667,140214.6667,139511.3333,138320.3333,136649.6667,134704.6667,133344,132629.6667,132584.3333,133336.6667,133732.6667,134101.6667,133615,133186,132815.6667,132491.6667,132447.6667,132324.3333,132164.3333,131725.6667,131002,129847.6667,128777.3333,127725.6667,127303.3333,126716,126333.6667,125590,124916,124199.3333,123750,123619.3333,123872.3333,124187.3333,124369,124278.3333,124372.3333,124634.6667,124848.3333,124692,124899.6667,125143.3333,125577,126259.3333,127378.3333,128652.6667,129607.6667,130292.6667,130356.3333,130022,130134.3333,131131.6667,132298,133131.6667,134072.3333,135239,136304.6667,137088.6667,137925.3333,138950.6667,139865.3333,140894,141875,142752.6667,143179.6667,143957,144711,145590.6667,145881,146519.6667,147179,148060,148506,149341.6667,150371.3333,152102.6667,153653.3333,154785.3333,155710.3333,156245.3333,157016.3333,157463.6667,158150.3333,159202,160631.3333,161941.3333,162667,163308.6667,164091.3333,165273,166455,167836,169266.6667,170872,172123.3333,173228.6667,174228,175508,176770.3333,178684.6667,180933.6667,183127,184403.3333,185019,185843.3333,186518,187556,188218,189507,190970,192989.6667,194461.6667,195776.6667,197193.3333,198768.6667,200159,201540.3333,202216.6667,203177.3333,204062,206035.6667,207500,208613.3333,209837.6667,211354.3333,213092.6667,214003.6667,214355.3333,213882.3333,214076,214707.3333,216791
395167,"Tucson, AZ",53,,211098,210479,209297.6667,207955.3333,205887.3333,204086.6667,200752,198195,195497.3333,193656.3333,191306.6667,189509,188057.6667,186974.6667,185603.3333,184210,182262.3333,180743.3333,179028.3333,177582.3333,176857,176125.3333,176120,174173.3333,172447,171232,171379.3333,170917.6667,169568,167828,166802.6667,165346.3333,163262.6667,160886.6667,159488.3333,158951.3333,158425.3333,157223,155414.6667,153203.6667,150969,148553,146687.3333,144788.3333,143774,142873.3333,142188.3333,141774.3333,142208.6667,143236.6667,143908.3333,144154.3333,145045,146627.6667,148309,149935,151003.3333,152349.3333,153190,154039,153949.6667,153935,154664.6667,156249,158305,159982,161407,162736.6667,164410.3333,165431,166400.6667,166999,168566.3333,168613.3333,168447.3333,168041,168498.6667,169192.6667,169814.6667,170091.3333,170155.3333,170432.3333,170347.6667,170196,169443,169815.3333,170361,170984.6667,171439.3333,170961.3333,170626.6667,170527.3333,171157,171379.6667,172002.3333,172852.3333,173885,174626,175176.3333,176105.6667,176299,177508,178710.3333,179910.3333,180593,181414,182471.3333,183626.6667,184603.3333,185591.6667,186146.6667,186958.6667,188303,189548,191173.6667,192602,193959.6667,194975.3333,196097,197051.6667,198007.3333,199045.3333,200584.6667,201963,203160.6667,204144.6667,205155.3333,206617,207922.6667,209060.3333,208995.3333,209899.6667,210917,211676,212318,212975,214497.3333,215814.6667,217233,218580,219577.6667,221241.6667
753924,"Urban Honolulu, HI",54,526493,525891,526985.3333,528379.3333,532522.3333,535237.6667,536912.6667,534966,532586.6667,529422,526200,521942,517648,511414,506055.3333,501499.6667,497300.6667,492599.3333,488078.3333,485186.3333,480040.6667,473974.3333,468918,469030,471701.6667,478113.6667,480502,485077.3333,485701.6667,491682.6667,494597.3333,497542.3333,497863,498366,501360.6667,501875.6667,503159.3333,501813.6667,502734,500191.6667,497645.3333,494988.3333,493511.6667,491943,489951.6667,490124.6667,488988,489228,488533,489344.6667,491234.6667,493319.3333,496170.3333,494949.3333,494761,493632,496986,500311.6667,506091.3333,510337.6667,512102.6667,512986.3333,513743.3333,518103.3333,523278,527598,531909,538026.6667,545562.3333,552216.3333,557164.3333,563386.3333,568319.3333,572456.3333,574818.3333,576964.6667,577778.6667,580082.6667,581935,585330.6667,587385,588377,590607.3333,592766.3333,595803.3333,596817,598133,600497.6667,604417,607195,609753.6667,610180,610996.6667,612937,615706.3333,616770.3333,617927.6667,619405.3333,621493,622911.6667,624495.3333,627035,629846.3333,634792.6667,640974,647030.6667,650128.6667,652838.3333,654814.3333,656977,659181.6667,661048.3333,665814,669587.3333,673691.3333,674573.3333,678007.6667,681847.6667,686481.6667,688920.3333,691631,694779.3333,698284,700316.3333,699633,699180.6667,699523.6667,702815,704391.6667,705455.6667,703873.3333,702201,701500.3333,703036.6667,704828,703729.3333,701011.3333,699122.6667,698840.6667,698810.3333,697824.3333,697419.3333,695230.6667
395169,"Tulsa, OK",55,125181,125274.5,125329.6667,125437.3333,125581.3333,125516.3333,125331.3333,125024.6667,124794.3333,124908,125036.6667,124883.3333,124609.3333,124189.6667,124208,123937.6667,123910.3333,124044.6667,124338,124458.3333,124582.6667,124759.3333,124915,124893,124908,125150.3333,125590.3333,126292.3333,126663.3333,126564,125819,125225.3333,124561.3333,123899,123187.6667,122871,122555.6667,121922.3333,120952.6667,119948,119078,118678.3333,118797.6667,119015.6667,119329.3333,119274,119221.3333,118988,118497,118181.6667,117708,117748,118134,118390.6667,118496.6667,118541,118514.6667,118629.3333,118674.3333,118982.6667,119117.3333,119339.3333,119491.3333,120117,120349.6667,120719.6667,121010.6667,121499.6667,122022.6667,122249.3333,122421.3333,122365.3333,122443.3333,122603.3333,122794,122714.3333,122759,122831.3333,123219.6667,123454.6667,123673.3333,124226.6667,124755.6667,125096.6667,125537.3333,125975,126728.3333,126918.6667,127060,127306.3333,127614.3333,127873.6667,127986,127702.3333,127349,127138.3333,127445.3333,128166,128818,129579,130305.3333,131009.6667,131503.6667,131833,132150,132544.6667,133097.3333,133823.6667,134316.6667,134652,135001,135476.6667,135907,136049,136121.6667,136349.6667,136924.6667,137368.3333,137858.6667,138495.6667,139350.3333,139828,139928.3333,139957,140063.3333,140245,140539.3333,140995,141250.3333,141634.6667,142105.3333,142634,143051.3333,143413.3333,143834.6667,143973.6667,144010,144219,144602,145057.3333,145543.3333,146232.6667,146975.6667
394619,"Fresno, CA",56,,,,,,,,,186794,185001.5,183288.6667,179810.6667,176301.3333,173905.6667,171642,169490,166171,162943,161388.3333,160501.6667,159767.6667,158305.6667,157409.6667,157643.6667,158972.6667,160093,161294,161018,160677,159823.3333,159432.6667,158375,157068.3333,156056.6667,156235.3333,155469,153520.6667,150333,148225.3333,146421.3333,144822,143855.3333,143211.6667,143376.6667,143957.6667,143875.3333,143421.6667,142158.6667,142212.6667,143188.6667,144450,146351.3333,147682.6667,148460.3333,149586,150905.3333,152599.6667,153621.6667,154874,156559.6667,157989,159731.6667,161496,164119.6667,167241,170667,173152.6667,175470.3333,177724.6667,180549.3333,182348.3333,183856.6667,184621,184644.6667,184960,185378.3333,187018.3333,187578.6667,188848.6667,190698.6667,192801.6667,193989.3333,194368.3333,194926.6667,196035.6667,197070,197153.6667,197903.3333,198818,200685,201260.6667,201918,202601,203371.6667,204425.6667,206004.3333,207725.3333,208729.6667,209443,210192,211253.6667,212599.6667,212601,213188.3333,214148.6667,216595.3333,218374.3333,220167.6667,221448.6667,223553.3333,225433,226960,227737.6667,228829.3333,230716,232281,233131,234409.6667,235563.6667,237271,239642.3333,241935.3333,243100,244336.3333,247249.3333,250041.6667,251462.6667,250698.3333,250283.3333,250501.3333,251951.6667,252956.6667,253735.6667,254599,256213.6667,257045.3333,257246.3333,257891,258937.6667,260077.3333,260151.6667,260822.6667,261065.3333
395238,"Worcester, MA",57,279091,278579,276781.3333,274025,271002.3333,269028.6667,267097,265285.3333,263264.6667,261910,260015.6667,257904.6667,254753.6667,251222,249160.3333,247054,246272.6667,244481.6667,243838.6667,243046.6667,243301.3333,243849,244780.6667,245551.6667,246849.6667,248371,249019,249190.6667,247856.3333,246884.3333,244576.6667,243297,241504.6667,239939.3333,238353,237266.3333,236065,235109.3333,233592.3333,232259,230401.3333,228704.6667,228010,227629,227041,225379.6667,223613,221930.6667,220390.6667,218906.6667,218249.6667,218654.3333,218714,218629.3333,218202.3333,217562.3333,217208.3333,217275,218771.3333,220365,222206,223993,225770,225716.6667,225725,226150,228192.6667,230471.6667,232161.3333,233835.3333,234770,235414.6667,235586.6667,236193,238305.6667,240062,241343.6667,241041,240827,240276.3333,239566.6667,239316,240392.3333,241995.6667,243110.6667,242303.3333,241097,240521.6667,241137.6667,241818.3333,242786.6667,243562,244774,245585.3333,245304.3333,244995.3333,245592.3333,247443,248430.6667,248544.3333,248375,248658.3333,248566.6667,248521.6667,249565.3333,251562.6667,253806,255480.3333,256501,256330.3333,256932.6667,258398,261073.3333,263373,265299.6667,267530.6667,269935.6667,271320.3333,271370,270771.6667,272002,274869,276295.3333,277460.6667,277846.6667,279920,281417.3333,282353,282826.6667,282338,282689.6667,283948.3333,284545.6667,284272,284073,285290.6667,287367,289143.3333,289869.3333,290506.3333,290598.3333,291651.3333,292542.3333
394415,"Stamford, CT",58,509551,505812,502804.3333,496658.3333,491736,487913.6667,484886,481897.3333,478475.3333,475110.3333,471731.3333,466323.6667,459877.6667,454491,449552.6667,444949.6667,438288.3333,434270.3333,431483.6667,432648,432140.6667,432119.6667,430494.3333,429423.3333,427050,424264.6667,422275,422462.6667,423196.6667,423057.3333,422002,419834,417680,414439.6667,410829.3333,409171.6667,409851.6667,409671,407048.6667,401510,398413,398123.3333,398181.3333,396966,394594.3333,393665.3333,393681.3333,392722.3333,391503.6667,389790.3333,388441.6667,387946,388266.3333,388152,387866.6667,387392,388675,389023.3333,388298.6667,385267.6667,384717.6667,384989.3333,386798.6667,387054.3333,388549.3333,389237,390130.6667,390296,391883,391885,392663.3333,393539,396678.3333,399891,400545,401384.3333,399827.3333,400934.3333,400402,400105.3333,399214.3333,398858.3333,398616,398888.3333,395817.6667,394829,394847.6667,397647,400042.6667,401467.3333,403281,403966.3333,403736,402721,401236.6667,401348.3333,403319.6667,406048.3333,408932,408864,408331,406115,403945.6667,400766,397957.6667,396675.6667,398632.6667,401532,405325.3333,404917,405154.3333,404960,407416.6667,407171,407409.6667,408072,409175,410296,411763.3333,412395.6667,411735,411461.3333,412069.6667,413098,411172,411566.3333,412573.6667,414893.6667,416215.3333,416592.6667,416554.6667,417295,416157.6667,415999.3333,415268,416386,417453.6667,415430.6667,412929.3333,410811.6667,410811,412682,413487
394312,"Albuquerque, NM",59,202637,202220,201644,200375.3333,199064,197753.3333,196700,195492,194649.6667,193464,192126,190674,189238.6667,188223.3333,186799,185891.6667,185081,184587.6667,183913.6667,183338,182882.6667,183276.6667,183415.3333,183548.3333,183118,182645.6667,182438.6667,181654.6667,181073,180237.6667,179642,178950.6667,177835.6667,176285.3333,174563,173117.6667,172518.3333,172055.6667,171558.3333,170329,169333.3333,168566.3333,168432.6667,167765,167463,167090,166939.3333,166404.6667,166014.6667,165370,164858.6667,164525.6667,164494.6667,164425.3333,164251.3333,164785.3333,165759.3333,166331.3333,166704,166460.3333,166445.3333,166394.3333,166803.3333,167503.3333,168177.3333,168975.3333,169611.6667,170513,170676.6667,171222,171380.6667,172339,173189.6667,173699.3333,173569.6667,172991,172693.6667,172415.6667,172323,172086,172135,172331.6667,173265,173770.3333,173783,173440.3333,173211.3333,173400,173432.3333,173875.3333,174577,175344,175641.3333,175235.3333,174383.3333,174046.3333,174444.3333,175592.3333,177093.3333,178180.6667,178965.6667,179292.3333,179616.6667,179411.3333,179397.3333,180023.6667,181221.6667,182483.3333,182769.3333,183053,182821.3333,183563.3333,184092.3333,184940,185519,186223.3333,186801.3333,186894,187298.6667,187529,188044,188830,190204.6667,191538.3333,192546.6667,192982.6667,192704.6667,192698.6667,192790.6667,193988.6667,194833.6667,196135.3333,197170.3333,198026,198761.3333,199697.3333,200713,201779,202838.6667,203951.6667,205112,205766.3333,206749.6667
394308,"Albany, NY",60,196406,196244,195840.6667,195221.3333,195063.3333,195257.3333,195404.3333,194941,194336,193827.6667,193316.3333,192985.3333,192399.3333,191782.3333,190965,189941,188730.3333,187704,187301.3333,187509.3333,187786,188469.6667,189106.3333,189493,189264.3333,188791.6667,188395.3333,188419.3333,188772.6667,189200.6667,189351.3333,189056,188669.6667,188126.6667,187388,186522.3333,185588,185042.6667,184468,183676.6667,182573,181252.3333,179931.3333,179396.6667,179223,179213,178551.6667,178338,178114,177922.6667,177411.6667,177029.6667,176916.3333,176659,176772,176955.6667,177366.6667,177898.6667,178303.6667,178729.6667,179089.6667,179901.6667,180784,181598.3333,181596.3333,181363.3333,181193.3333,181473.6667,181734,181827.6667,181665.6667,181266.3333,180818.6667,180251.3333,180010.6667,179655.6667,179824.6667,180110,180349.3333,180174,179466.6667,178767,178122.6667,178196,178389,178569,178500.6667,178518,178768.6667,179164.3333,179689,180178.3333,180395.3333,180560,181048.3333,181351.6667,181175.6667,180823.3333,180719.6667,181191.3333,181635.6667,182032.3333,182498.3333,182649.3333,183215,183723.3333,184750.3333,185228.6667,185728,185935.6667,186293,186555.3333,186684.3333,187359,187826.3333,188285,188497.6667,188973.3333,189720.3333,190473.6667,191663.6667,192904,194297,195608.3333,197011,198086,198583,199396.3333,200202.3333,200624,200445,200286,200892.3333,201917,202966.6667,203632,203938.6667,203851.6667,203720.3333,203267.6667,203268,203178,203978
394938,"Omaha, NE",61,147511,147010,146421.6667,145490.6667,144725,144283.6667,144090.6667,143862.3333,143279.6667,142576.6667,141897,141228,140662.6667,140369.6667,140860.6667,140914,141234,141347,141909,142544.6667,143532.6667,144594.3333,145401.6667,146305.6667,147154,147506,146831,146795,146597,146223.6667,144642.3333,142923.3333,141547,140468,139468,138982,139076,139210.3333,138923.3333,137533.6667,136889.3333,136442,136638.6667,136739.3333,136719.6667,136991.3333,137267,137193.6667,136440.3333,135497.3333,135514,136065.3333,136898.3333,137279.3333,137877.6667,138136.3333,138607.6667,138631,138894,139309.3333,140398.6667,141377.3333,141644,141765.6667,141764,142255.3333,142476.6667,142997,143548.3333,143971.6667,144421.6667,144546,144651,145116.6667,146132,147237,147735.6667,147853.3333,148115.6667,148399,148670.6667,148726.3333,148673,149019.3333,149385.3333,150082,150521.3333,151334,152095,152986.6667,153663.3333,154275.6667,154835,155500.3333,156433,156890,157445,157611.3333,157975,157996,158327,158966.6667,159887,161050.3333,162087,163046.6667,163536.6667,164079,164499.6667,165608.3333,166989.3333,168793,169853.6667,170753.3333,171367.3333,172092,172982.3333,174229.6667,175667.3333,176870,177696,178581,179300.3333,180096.3333,180855.6667,181700.6667,182343,183075,183678,184583,185541.3333,186752,187649.6667,188118.6667,188475.6667,188736.3333,189144,189792.6667,190937.3333,192333,193574,194595.3333,195742.3333
394908,"New Haven, CT",62,279155,276432.5,274123.3333,270351,268734,268854.6667,268675.6667,267168,264928.6667,262906,261658.3333,260403.6667,258756.3333,257613,255674.6667,253317.3333,249506,245903,243503.3333,242805,242669.6667,242600.3333,241713.3333,241284.3333,240703,240437,240080.6667,240741,241033.6667,241754.6667,241455,240947,239643.6667,238006.6667,235855.3333,233620.6667,232189.3333,230865.3333,229679.6667,227855,226432,224873.3333,223204,221593,220270.3333,218874.6667,217564.6667,215819.6667,214550.6667,213276,212695,211866.3333,211332.6667,210171.3333,209365,209033.6667,208787,208817.3333,208634.3333,209236,209922.3333,210393.3333,211556,212892.3333,213533,213343.3333,212797.3333,213342.3333,214142,214885.6667,215300.6667,215446.3333,215016,214665.3333,213299.3333,211840.6667,210994,211588,212645.3333,212278,211172,210900.3333,211110,210817,210758.6667,211138,212861.3333,213812.3333,214238.3333,212921.3333,211720.6667,211048,211835.3333,211671.3333,210883.6667,209879.6667,209996,209931.6667,209217.6667,208459.6667,208446,209342.3333,210064.6667,210278.6667,210048,210128.6667,210713.6667,211783,211987,212687.3333,212997.6667,213900.6667,214251.3333,214919,215725.3333,216247.6667,216642,217417.3333,219118.6667,220140.3333,221012.3333,221255.6667,222091,222807.3333,223659,224055.6667,224203,224755.3333,225482.3333,226413.6667,226370,227175,226791.6667,227335,227686,228527.3333,229192.6667,229274.6667,229540,229429.3333,229476,228848,229107.6667
394357,"Bakersfield, CA",63,,,,,,,,,,,,,171112,169640,168052.6667,164998.6667,161994,159921,159483,159509.6667,158840.6667,157031,155931.6667,155748.3333,155875.6667,155475.6667,156105.3333,156274,157755.6667,157392.3333,157114,156613.6667,156079.6667,155092.6667,152493.6667,150060.6667,148858,147273.3333,146203.6667,144633,143091.6667,141751,141208.6667,141249.3333,141172.3333,140246.6667,139834,139822.3333,140083.6667,140813,140656.3333,140660.6667,140822,141656,143262.3333,144391.6667,145971.3333,147556.3333,149281.3333,150733.3333,152010.3333,153960.6667,156494,158852.3333,160672.6667,161955.3333,163385.6667,165565.3333,168174.3333,170934.3333,173710,176538.3333,178153.6667,179110,179891.3333,181319.3333,181616,181476.3333,182269.6667,182400.3333,183409.3333,183849,185506.6667,186249.6667,186473.3333,186809.3333,187290.6667,188065.3333,189249.6667,190395,190251.3333,190503.3333,190473.6667,191282,191918.6667,192561.3333,193145.6667,194011,194285.6667,195019,195276.3333,196443.6667,196615.6667,196292.3333,195790.3333,196808.3333,197853.3333,198857,199887,200868.6667,201879,202272.3333,202930.3333,204032.6667,204545.3333,205241.3333,206176.3333,207092,208373.3333,209056.6667,209697,210526.3333,211189.3333,213097.6667,215011,216565.6667,216563,216441.3333,216490,218081.6667,218402.6667,219153.3333,220133.6667,221430,222163.6667,222398,223248,224908.6667,225825,226598.6667,226872,227491,228454.6667
394753,"Knoxville, TN",64,153695,153641,153381.3333,153018,152826.6667,152691,152513,152081.3333,151651.3333,151564.3333,151414.3333,151143.6667,150661,150347.3333,150017,149442.3333,148383.6667,147825.3333,147138.3333,146897.6667,146331,145907,145390,145222,145385.3333,145484.6667,145654.3333,145653.6667,145795,145876,145680.6667,145452.3333,144916.3333,144618.3333,144150,143686,143066.3333,142773.6667,142349.3333,141965.3333,141339.6667,140757.6667,140519.3333,140585.6667,140770,140521,140177,139714,139546.6667,139223.6667,139034.3333,139034.3333,139430,139837.3333,140100,140090,140145.6667,140274,140385,140672,140787.6667,140944.6667,140871,140941.3333,140845,140861.3333,140952,141364,141863,142335.3333,142717,142799.3333,142893.6667,143096.3333,143561.3333,143927,144277,144414.6667,144763,145014.3333,145248.6667,145166.6667,145200.3333,145458,145644,145646,145678.3333,146155.3333,146797,147263.6667,147704.3333,148171.6667,148781.6667,149576,150432,151232,151910.6667,152328.3333,152895,152997,153222.6667,153361.3333,153791,154245.6667,154997,155716.6667,156554,157116.3333,157752,158272.3333,158960.3333,159653.6667,160626.3333,161626,162824.6667,163596.3333,164286,164717,165530.3333,166376,167189.3333,168029.6667,169018.6667,170073.3333,171124.6667,172064,173100.3333,173894.6667,174533.3333,175319.3333,176081.6667,177157.6667,178269.6667,179625.3333,180629.3333,181841.6667,182741.3333,183622.3333,183952,184585.3333,185560,186650,187796.6667
394653,"Greenville, SC",65,143941,143444,143463.6667,143328.3333,143508.6667,143408,143339.3333,143144,142970,142798,142377,142157.3333,142159,142457.3333,142588.6667,142085.6667,141496.6667,140652,139968.3333,139316.3333,138756,138353.3333,137806.6667,137630,137493.3333,137653.6667,137612,137591,137606,137585.3333,137297.6667,136975.6667,136647.3333,136354,135952.3333,135369.3333,134478.6667,133590,132841.6667,132490.3333,132240.6667,132100.6667,132040.6667,131787.6667,131356.6667,131024,130884,130854.6667,130675,130591,130433,130317,130041.3333,130027.3333,130039.3333,130165.6667,130245.6667,130424.3333,130818.3333,131123.3333,131595.6667,131919,132321,132702,132968.6667,133349.6667,133622,134106.3333,134448.6667,134692,134921,135368,136042.6667,136529.3333,136903.6667,137122,137629.6667,138153.6667,138777.6667,139110.6667,139371.3333,139608.6667,139785.3333,139893.6667,140020.3333,140525.3333,141283,142056.6667,142628.3333,143241.6667,143962.6667,144883,145849.6667,146731.6667,147706.6667,148191.3333,148538.3333,148400.6667,148586,148955.6667,149610.3333,150440.6667,151257.6667,151946.3333,152767.3333,153654.3333,154408,155085,156039.6667,157647.6667,158997,160080,160773.3333,161495.3333,162194.6667,163026.6667,163961,165004,166082,167108,168104.3333,168909.6667,169831.3333,170811.6667,171856.3333,172767,173637,174629.3333,175840.3333,176727,177864,179004,179856.6667,180432.3333,180742.3333,181538.3333,182258,182992.6667,183759,184564.3333,185297,185950.6667,186602
